date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
3/14/2020,MO,0,0,0,0,0,0,0,0,0,0,90,19,0,0,102,0,0,4,4,2,0,0,0,0,0,12,0,0,0,115,28,0,0,0,0,0,0,115,28
3/14/2020,MS,0,0,0,0,0,0,0,0,0,0,84,43,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,90,45,0,0,0,0,0,0,0,0
3/14/2020,MT,0,0,0,0,0,0,0,0,0,0,103,48,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,108,52,0,0,0,0,0,0,108,52
3/14/2020,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2020,ND,0,0,0,0,0,0,0,0,0,0,54,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50,21,50,21,0,0,0,0,49,21,63,23
3/14/2020,NE,0,0,0,0,0,0,0,0,0,0,80,0,0,0,195,0,0,14,0,1,0,0,0,0,0,3,0,0,0,217,13,0,0,0,0,0,0,217,13
3/14/2020,NH,0,0,0,0,0,0,0,0,0,0,212,118,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,319,70,0,0,0,0,0,0,319,70
3/14/2020,NJ,1,1,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,78,78,21,0,0,0,0,0,0,0,0,0,175,21,0,0,0,0,147,0,0,0
3/14/2020,NM,0,0,0,0,0,0,0,0,0,0,482,245,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,247,74,0,0,0,0,0,0,247,74
3/14/2020,NV,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,34,34,12,0,0,0,0,0,0,0,1245,444,1245,444,0,0,0,0,0,0,0,0
3/14/2020,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,164,0,0,0,0,0,0,0,4126,1290,4126,1290,0,0,0,0,0,0,0,0
3/14/2020,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,32,0,0,0,445,174,0,0,0,0,0,0,445,174
3/14/2020,OK,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0
3/14/2020,OR,0,0,0,0,0,0,0,0,0,0,337,51,0,0,0,0,0,30,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2020,PA,0,0,0,0,0,0,0,0,0,0,205,65,0,0,0,0,0,47,0,6,0,0,0,0,0,0,0,393,175,393,175,0,0,0,0,252,71,0,0
3/14/2020,RI,0,0,0,0,0,0,0,0,0,0,310,86,0,0,326,0,0,19,0,0,0,0,0,0,0,21,0,257,56,257,56,0,0,0,0,329,86,347,90
3/14/2020,SC,0,0,0,0,0,0,0,0,0,0,110,35,0,0,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,123,36,0,0,0,0,0,0,0,0
3/14/2020,SD,0,0,0,0,0,0,0,0,0,0,182,109,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,50,16,0,0,0,0,191,109,50,16
3/14/2020,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2020,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,302,0,0,0,4391,960,0,0,0,0,0,0,4391,960
3/14/2020,UT,0,0,0,0,0,0,0,0,0,0,381,166,0,0,383,0,0,6,0,0,0,0,0,0,0,12,0,0,0,395,172,0,0,0,0,390,170,395,172
3/14/2020,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,2098,0,6680,79,6680,79,0,18,0,0,0,0,0,0
3/14/2020,VT,0,0,0,0,0,0,0,0,0,0,218,86,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,238,89,0,0,0,0,223,89,238,89
3/14/2020,WA,51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,827,179,0,0,0,0,0,0,0,18316,2376,18316,2376,0,0,0,0,17932,2329,0,0
3/14/2020,WI,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,23,19,0,0,0,0,0,0,0,0,306,130,306,130,0,0,0,0,0,0,0,0
3/14/2020,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1
3/14/2020,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,2,2,1,0,0,0,0,0,6,0,0,0,151,43,0,0,0,0,0,0,151,43
3/13/2020,AK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,0,0,0,0,0,0,60,14
3/13/2020,AL,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,12,2,0,0
3/13/2020,AR,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,9,9,3,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0,39,9
3/13/2020,AZ,0,0,0,0,22,22,0,6,0,0,94,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,813,391,0,0,0,0,103,12,813,391
3/13/2020,CA,4,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,1118,0
3/13/2020,CO,1,0,1,0,0,0,0,0,0,0,610,86,0,0,0,0,0,101,0,29,0,0,0,0,0,0,0,333,135,333,135,0,0,0,0,0,0,0,0
3/13/2020,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,6,0,0,0,0,0,0,0,70,0,0,0,353,97,0,0,0,0,0,0,353,97
3/13/2020,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0
3/13/2020,DE,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,7,19,7,0,0,0,0,0,0,0,0
3/13/2020,FL,2,0,0,0,0,0,0,0,0,0,478,177,0,0,0,0,0,31,0,5,0,0,0,0,0,0,0,505,118,505,118,0,0,0,0,0,0,0,0
3/13/2020,GA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,11,0,0,0,0,0,32,0,0,0,336,255,0,0,0,0,0,0,336,255
3/13/2020,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,21,5,21,5,0,0,0,0,0,0,0,0
3/13/2020,IA,0,0,0,0,0,0,0,0,0,0,83,16,0,0,0,0,0,16,16,2,0,0,0,0,0,0,0,0,0,99,18,0,0,0,0,0,0,0,0
3/13/2020,ID,0,0,0,0,0,0,0,0,0,0,131,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,38,0,0,0,0,131,38,0,0
3/13/2020,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,7,0,0,0,0,0,0,0,0,0,444,26,0,0,0,0,0,0,444,26
3/13/2020,IN,0,0,0,0,0,0,0,0,0,0,61,9,0,0,0,0,0,12,0,0,0,0,0,0,0,30,0,0,0,411,210,0,0,0,0,0,0,411,210
3/13/2020,KS,0,0,0,0,0,0,0,0,0,0,93,52,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,99,54,0,0,0,0,0,0,0,0
3/13/2020,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,118,54,0,0,0,0,0,0,118,54
3/13/2020,LA,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,36,36,22,0,0,0,0,0,0,0,0,0,73,22,0,0,0,0,0,0,0,0
3/13/2020,MA,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,123,123,28,0,0,0,0,0,234,0,0,0,2101,985,0,0,0,0,0,0,2101,985
3/13/2020,MD,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,17,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2020,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,0,0,136,70,0,0,0,0,0,0,136,70
3/13/2020,MI,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,1361,1353,364,0,0,0,0,0,26,0,0,0,49,21,0,0,0,0,0,0,49,21
3/13/2020,MN,0,0,0,0,0,0,0,0,0,0,541,234,0,0,0,0,0,62,62,19,0,0,0,0,0,0,0,603,253,603,253,0,0,0,0,0,0,0,0
3/13/2020,MO,0,0,0,0,0,0,0,0,0,0,71,7,0,0,76,0,0,2,2,1,0,0,0,0,0,11,0,0,0,87,22,0,0,0,0,0,0,87,22
3/13/2020,MS,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0
3/13/2020,MT,0,0,0,0,0,0,0,0,0,0,55,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,21,0,0,0,0,0,0,56,21
3/13/2020,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2020,ND,0,0,0,0,0,0,0,0,0,0,39,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29,12,29,12,0,0,0,0,28,12,40,14
3/13/2020,NE,0,0,0,0,0,0,0,0,0,0,80,0,0,0,185,0,0,13,0,3,0,0,0,0,0,0,0,0,0,204,33,0,0,0,0,0,0,204,33
3/13/2020,NH,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,249,45,0,0,0,0,0,0,249,45
3/13/2020,NJ,1,1,0,0,0,0,0,0,0,0,97,23,0,0,0,0,0,57,57,25,0,0,0,0,0,0,0,0,0,154,48,0,0,0,0,147,43,0,0
3/13/2020,NM,0,0,0,0,0,0,0,0,0,0,237,70,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,173,44,0,0,0,0,0,0,173,44
3/13/2020,NV,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,0,801,347,801,347,0,0,0,0,0,0,0,0
3/13/2020,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,102,0,0,0,0,0,0,0,2836,762,2836,762,0,0,0,0,0,0,0,0
3/13/2020,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,0,0,0,0,0,20,0,0,0,271,128,0,0,0,0,0,0,271,128
3/13/2020,OK,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
3/13/2020,OR,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2020,PA,0,0,0,0,0,0,0,0,0,0,140,24,0,0,0,0,0,41,0,19,0,0,0,0,0,0,0,218,73,218,73,0,0,0,0,181,43,0,0
3/13/2020,RI,0,0,0,0,0,0,0,0,0,0,224,48,0,0,236,0,0,19,0,6,0,0,0,0,0,21,0,201,51,201,51,0,0,0,0,243,54,257,56
3/13/2020,SC,0,0,0,0,0,0,0,0,0,0,75,27,0,0,0,0,0,12,12,2,0,0,0,0,0,0,0,0,0,87,29,0,0,0,0,0,0,0,0
3/13/2020,SD,0,0,0,0,0,0,0,0,0,0,73,46,0,0,0,0,0,9,0,1,0,0,0,0,0,6,0,0,0,34,17,0,0,0,0,82,47,34,17
3/13/2020,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2020,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,265,0,0,0,3431,655,0,0,0,0,0,0,3431,655
3/13/2020,UT,0,0,0,0,0,0,0,0,0,0,215,89,0,0,217,0,0,6,0,2,0,0,0,0,0,6,0,0,0,223,93,0,0,0,0,220,91,223,93
3/13/2020,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,13,0,0,1,0,0,2095,0,6601,85,6601,85,0,18,0,0,0,0,0,0
3/13/2020,VT,0,0,0,0,0,0,0,0,0,0,132,44,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,149,50,0,0,0,0,134,44,149,50
3/13/2020,WA,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,648,133,0,0,0,0,0,0,0,15940,4326,15940,4326,0,0,0,0,15603,4234,0,0
3/13/2020,WI,0,0,0,0,0,0,0,0,0,0,169,85,0,0,0,0,0,23,19,14,0,0,0,0,0,0,0,176,71,176,71,0,0,0,0,0,0,0,0
3/13/2020,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
3/13/2020,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1,2,0,0,0,0,0,0,1,0,0,0,108,33,0,0,0,0,0,0,108,33
3/12/2020,AK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,46,0
3/12/2020,AL,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0
3/12/2020,AR,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,30,18,0,0,0,0,0,0,30,18
3/12/2020,AZ,0,0,0,0,16,16,0,5,0,0,82,23,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,422,137,0,0,0,0,91,23,422,137
3/12/2020,CA,4,0,4,0,0,0,0,0,0,0,916,0,0,0,0,0,0,202,202,45,0,0,0,0,0,0,0,0,0,1118,45,0,0,0,0,0,0,1118,45
3/12/2020,CO,0,0,0,0,0,0,0,0,0,0,524,226,0,0,0,0,0,72,0,27,0,0,0,0,0,0,0,198,128,198,128,0,0,0,0,0,0,0,0
3/12/2020,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,6,0,3,0,0,0,0,0,25,0,0,0,256,61,0,0,0,0,0,0,256,61
3/12/2020,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,30,5,30,5,0,0,0,0,0,0,0,0
3/12/2020,DE,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,2,12,2,0,0,0,0,0,0,0,0
3/12/2020,FL,2,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,387,53,387,53,0,0,0,0,0,0,0,0
3/12/2020,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,0,0,0,0,0,7,0,0,0,81,37,0,0,0,0,0,0,81,37
3/12/2020,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,16,1,16,1,0,0,0,0,0,0,0,0
3/12/2020,IA,0,0,0,0,0,0,0,0,0,0,67,21,0,0,0,0,0,14,14,1,0,0,0,0,0,0,0,0,0,81,22,0,0,0,0,0,0,0,0
3/12/2020,ID,0,0,0,0,0,0,0,0,0,0,93,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,26,0,0,0,0,93,26,0,0
3/12/2020,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0,418,51,0,0,0,0,0,0,418,51
3/12/2020,IN,0,0,0,0,0,0,0,0,0,0,52,19,0,0,0,0,0,12,0,2,0,0,0,0,0,16,0,0,0,201,68,0,0,0,0,0,0,201,68
3/12/2020,KS,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0
3/12/2020,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,64,10,0,0,0,0,0,0,64,10
3/12/2020,LA,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,14,14,8,0,0,0,0,0,0,0,0,0,51,8,0,0,0,0,0,0,0,0
3/12/2020,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,3,0,0,0,0,0,170,0,0,0,1116,432,0,0,0,0,0,0,1116,432
3/12/2020,MD,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,66,23,0,0,0,0,0,0,66,23
3/12/2020,MI,1,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,997,996,270,0,0,0,0,0,13,0,0,0,28,24,0,0,0,0,0,0,28,24
3/12/2020,MN,0,0,0,0,0,0,0,0,0,0,307,90,0,0,0,0,0,43,43,22,0,0,0,0,0,0,0,350,112,350,112,0,0,0,0,0,0,0,0
3/12/2020,MO,0,0,0,0,0,0,0,0,0,0,64,64,0,0,56,0,0,1,1,0,0,0,0,0,0,9,0,0,0,65,11,0,0,0,0,0,0,65,11
3/12/2020,MS,0,0,0,0,0,0,0,0,0,0,41,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42,22,0,0,0,0,0,0,0,0
3/12/2020,MT,0,0,0,0,0,0,0,0,0,0,34,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,14,0,0,0,0,0,0,35,14
3/12/2020,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,ND,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17,8,17,8,0,0,0,0,16,8,26,12
3/12/2020,NE,0,0,0,0,0,0,0,0,0,0,80,33,0,0,152,0,0,10,0,5,0,0,0,0,0,0,0,0,0,171,21,0,0,0,0,0,0,171,21
3/12/2020,NH,0,0,0,0,0,0,0,0,0,0,94,56,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,204,42,0,0,0,0,0,0,204,42
3/12/2020,NJ,1,1,0,0,0,0,0,0,0,0,74,17,0,0,0,0,0,32,32,9,0,0,0,0,0,0,0,0,0,106,26,0,0,0,0,104,23,0,0
3/12/2020,NM,0,0,0,0,0,0,0,0,0,0,167,42,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,129,42,0,0,0,0,0,0,129,42
3/12/2020,NV,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,12,12,3,0,0,0,0,0,0,0,454,146,454,146,0,0,0,0,0,0,0,0
3/12/2020,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,56,0,0,0,0,0,0,0,2074,553,2074,553,0,0,0,0,0,0,0,0
3/12/2020,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,16,0,0,0,143,81,0,0,0,0,0,0,143,81
3/12/2020,OK,0,0,0,0,0,0,0,0,0,0,36,21,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,39,22,0,0,0,0,0,0,0,0
3/12/2020,OR,0,0,0,0,0,0,0,0,0,0,286,73,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,PA,0,0,0,0,0,0,0,0,0,0,116,28,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,145,40,145,40,0,0,0,0,138,34,0,0
3/12/2020,RI,0,0,0,0,0,0,0,0,0,0,176,37,0,0,186,0,0,13,0,8,0,0,0,0,0,15,0,150,34,150,34,0,0,0,0,189,45,201,51
3/12/2020,SC,0,0,0,0,0,0,0,0,0,0,48,16,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,58,17,0,0,0,0,0,0,0,0
3/12/2020,SD,0,0,0,0,0,0,0,0,0,0,27,14,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,0,0,17,17,0,0,0,0,35,17,17,17
3/12/2020,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,4,0,0,0,0,0,239,0,0,0,2776,305,0,0,0,0,0,0,2776,305
3/12/2020,UT,0,0,0,0,0,0,0,0,0,0,126,56,0,0,126,0,0,4,0,2,0,0,0,0,0,4,0,0,0,130,58,0,0,0,0,129,57,130,58
3/12/2020,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,1,0,0,2094,0,6516,32,6516,32,0,18,0,0,0,0,0,0
3/12/2020,VT,0,0,0,0,0,0,0,0,0,0,88,31,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,99,33,0,0,0,0,90,32,99,33
3/12/2020,WA,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,515,110,0,0,0,0,0,0,0,11614,3809,11614,3809,0,0,0,0,11369,3764,0,0
3/12/2020,WI,0,0,0,0,0,0,0,0,0,0,84,41,0,0,0,0,0,9,8,6,0,0,0,0,0,0,0,105,46,105,46,0,0,0,0,0,0,0,0
3/12/2020,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1,1,1,0,0,0,0,0,1,0,0,0,75,38,0,0,0,0,0,0,75,38
3/11/2020,AK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,0,0,0,0,0,0,46,23
3/11/2020,AL,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0
3/11/2020,AR,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0
3/11/2020,AZ,0,0,0,0,11,11,0,3,0,0,59,8,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,285,63,0,0,0,0,68,11,285,63
3/11/2020,CA,0,0,0,0,0,0,0,0,0,0,916,226,0,0,0,0,0,157,157,24,0,0,0,0,0,0,0,0,0,1073,250,0,0,0,0,0,0,1073,250
3/11/2020,CO,0,0,0,0,0,0,0,0,0,0,298,47,0,0,0,0,0,45,0,17,0,0,0,0,0,0,0,70,70,70,70,0,0,0,0,0,0,0,0
3/11/2020,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,3,0,1,0,0,0,0,0,14,0,0,0,195,27,0,0,0,0,0,0,195,27
3/11/2020,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,3,25,3,0,0,0,0,0,0,0,0
3/11/2020,DE,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0
3/11/2020,FL,2,0,2,0,0,0,0,0,0,0,301,79,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,334,71,334,71,0,0,0,0,0,0,0,0
3/11/2020,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,4,0,0,0,44,15,0,0,0,0,0,0,44,15
3/11/2020,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,15,3,15,3,0,0,0,0,0,0,0,0
3/11/2020,IA,0,0,0,0,0,0,0,0,0,0,46,14,0,0,0,0,0,13,13,5,0,0,0,0,0,0,0,0,0,59,19,0,0,0,0,0,0,0,0
3/11/2020,ID,0,0,0,0,0,0,0,0,0,0,67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,26,0,0,0,0,67,26,0,0
3/11/2020,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,367,41,0,0,0,0,0,0,367,41
3/11/2020,IN,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,10,0,4,0,0,0,0,0,10,0,0,0,133,58,0,0,0,0,0,0,133,58
3/11/2020,KS,0,0,0,0,0,0,0,0,0,0,41,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,24,0,0,0,0,0,0,0,0
3/11/2020,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,54,20,0,0,0,0,0,0,54,20
3/11/2020,LA,0,0,0,0,0,0,0,0,0,0,37,26,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,0,43,31,0,0,0,0,0,0,0,0
3/11/2020,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,141,0,0,0,684,182,0,0,0,0,0,0,684,182
3/11/2020,MD,0,0,0,0,0,0,0,0,0,0,94,5,0,0,0,0,0,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,43,43
3/11/2020,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,727,727,199,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,4,1
3/11/2020,MN,0,0,0,0,0,0,0,0,0,0,217,85,0,0,0,0,0,21,21,10,0,0,0,0,0,0,0,238,95,238,95,0,0,0,0,0,0,0,0
3/11/2020,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,0,0,0,0,0,0,8,0,0,0,54,12,0,0,0,0,0,0,54,12
